epoch,train_loss,val_mae,val_rmse,val_mse
1,0.973825604285834,0.053238656371831894,0.08042297890185117,0.0064678555354475975
2,0.9201567397927338,0.04935607314109802,0.07911698756113118,0.006259497720748186
3,0.9465317220058082,0.04696362465620041,0.08330833785384041,0.00694027915596962
4,1.0488554869057998,0.0786837562918663,0.11180436598407875,0.012500216253101826
5,1.4052906396254055,0.1642826646566391,0.20248770692681575,0.041001271456480026
6,2.0810688891500795,0.2591242492198944,0.30831585213791274,0.09505866467952728
7,3.2722799912938534,0.39384666085243225,0.453513160061442,0.2056741863489151
8,4.522656656661123,0.42488670349121094,0.4951565217113381,0.24517998099327087
