epoch,train_loss,val_mae,val_rmse,val_mse
1,0.8523824001258274,0.0923072099685669,0.11083448707979741,0.01228428352624178
2,0.8022544642664352,0.07850279659032822,0.09696760558222312,0.009402716532349586
3,0.7846670572487813,0.07704713195562363,0.0955724505258084,0.009134093299508095
4,0.7716152544291515,0.07375399023294449,0.09240687381571233,0.008539030328392982
5,0.7662799853198933,0.06803030520677567,0.08717881287601723,0.007600145414471626
6,0.7588084930518888,0.06846222281455994,0.08774224578051176,0.007698701694607735
7,0.7588953713201126,0.06599681079387665,0.08559827882293727,0.007327065337449312
8,0.7533430963192346,0.0670936182141304,0.08642053857624211,0.007468509487807751
