epoch,train_loss,val_mae,val_rmse,val_mse
1,0.8654812270740293,0.09719495475292206,0.12048910682087441,0.014517624862492085
2,0.6953076782091608,0.06799295544624329,0.09161491317086035,0.00839329231530428
3,0.6589596260268733,0.056835103780031204,0.08177329558818205,0.006686871871352196
4,0.643026592596522,0.05162687599658966,0.07675515502716786,0.005891353823244572
5,0.627934715657864,0.05004864186048508,0.07481604457527408,0.005597440525889397
6,0.6165844381980177,0.04484058916568756,0.07309186450101014,0.005342420656234026
7,0.6072425977239069,0.04833562672138214,0.07263645510049982,0.005276054609566927
8,0.5999749044202408,0.05041031166911125,0.07485081667180625,0.005602644756436348
