epoch,train_loss,val_mae,val_rmse,val_mse
1,0.8981132406108784,0.08762633055448532,0.1084191113595432,0.01175470370799303
2,0.8152034181468891,0.07124625146389008,0.09568781146323345,0.00915615726262331
3,0.7800432274926383,0.06296573579311371,0.084919258834527,0.007211280521005392
4,0.7550684961507905,0.07375042140483856,0.09216135793922793,0.008493715897202492
5,0.7212903555834068,0.07252195477485657,0.09602648253078525,0.009221085347235203
6,0.7118431430942608,0.0860523208975792,0.10359740176028828,0.010732421651482582
7,0.7053657820764577,0.07251445949077606,0.09103156715557821,0.008286746218800545
8,0.6895290146458823,0.06123248115181923,0.08426491600426597,0.007100576069205999
