epoch,train_loss,val_mae,val_rmse,val_mse
1,0.8637374200910892,0.09130508452653885,0.1157750683008123,0.013403866440057755
2,0.6970143458753262,0.05921895056962967,0.0857208430675795,0.007348062936216593
3,0.6508275787785368,0.05463267117738724,0.08354205266505813,0.0069792745634913445
4,0.6332459112383285,0.05100507289171219,0.08241685992165373,0.006792538799345493
5,0.6206012306348333,0.04695925861597061,0.07901597396482352,0.006243524141609669
6,0.6124248335946281,0.04641742259263992,0.07920353403811736,0.006273199804127216
7,0.6085665850144513,0.049249131232500076,0.0835577335711963,0.006981894839555025
8,0.6021287801130762,0.04410411790013313,0.08058663894451591,0.006494206376373768
