epoch,train_loss,val_mae,val_rmse,val_mse
1,0.9391748320381597,0.06881671398878098,0.08892136274386954,0.00790700875222683
2,0.8487985477132617,0.09411288797855377,0.11207980154664283,0.01256188191473484
3,0.856047623562363,0.1162584200501442,0.13486981165472622,0.018189866095781326
4,0.8862990512038177,0.139786034822464,0.16048665970995987,0.02575596794486046
5,0.9512006674172744,0.17278601229190826,0.19646598661617262,0.038598883897066116
6,1.0285630338596847,0.19158101081848145,0.21698082173931496,0.04708067700266838
7,1.1000417752085991,0.20459096133708954,0.2309026351647825,0.05331602692604065
8,1.0851930953421682,0.18659436702728271,0.2111474246492221,0.04458323493599892
