epoch,train_loss,val_mae,val_rmse,val_mse
1,0.8602692850355832,0.09312595427036285,0.11217292436602268,0.012582764960825443
2,0.800806184984603,0.08405868709087372,0.10257456482768924,0.010521541349589825
3,0.7744001779916152,0.08575432747602463,0.10393460073401538,0.01080240122973919
4,0.7574294816772893,0.08546508103609085,0.10374979307831961,0.010764019563794136
5,0.7483598623635634,0.08427928388118744,0.10238634726321719,0.010482964105904102
6,0.7446961245446835,0.08302921801805496,0.10107526916842648,0.010216210037469864
7,0.7355395285588391,0.07886240631341934,0.09713204357113174,0.009434633888304234
8,0.7306248697469819,0.08398144692182541,0.1020492708742358,0.010414053685963154
