epoch,train_loss,val_mae,val_rmse,val_mse
1,0.8506284108701742,0.09457159042358398,0.118836483708421,0.014122109860181808
2,0.6917918886778489,0.0700015276670456,0.09466747033531239,0.008961929939687252
3,0.6616430664962193,0.0607568696141243,0.08690816880720609,0.007553029805421829
4,0.6543596240709413,0.057097937911748886,0.08217077367432263,0.0067520360462367535
5,0.6358224867649798,0.05074308440089226,0.07829796003595867,0.00613057054579258
6,0.6247854558926709,0.050959959626197815,0.07817747916488435,0.006111718248575926
7,0.6160470421584148,0.051689982414245605,0.08137276011396927,0.006621526088565588
8,0.6079857883588323,0.04839332401752472,0.07982859462077983,0.0063726045191287994
