epoch,train_loss,val_mae,val_rmse,val_mse
1,0.9033417600505756,0.10699930787086487,0.13038765162785626,0.017000939697027206
2,0.7597567731479429,0.05864674225449562,0.0836353841160855,0.006994877476245165
3,0.7069979281920307,0.06588780134916306,0.08828709243329683,0.007794610690325499
4,0.6853310645751234,0.07340411096811295,0.09407016602514195,0.008849196135997772
5,0.6600765355353085,0.04739804565906525,0.07192299784733373,0.005172917619347572
6,0.6389876902103424,0.060293808579444885,0.07945823905225267,0.006313611753284931
7,0.6242050573510943,0.05334754288196564,0.07174510621119028,0.005147360265254974
8,0.6126459044105602,0.04064264893531799,0.0692213010748414,0.004791588522493839
