epoch,train_loss,val_mae,val_rmse,val_mse
1,0.966063288022887,0.06925039738416672,0.08834334179524508,0.0078045460395514965
2,0.8723400482591593,0.07724584639072418,0.09551486162878758,0.009123088791966438
3,0.860701193224709,0.08191048353910446,0.09985774527920854,0.009971569292247295
4,0.8549035630136166,0.08359964191913605,0.10158952023464224,0.010320430621504784
5,0.8538290526507035,0.08457321673631668,0.10232282726800174,0.010469960980117321
6,0.8512731441911662,0.08462822437286377,0.10240551107842552,0.010486888699233532
7,0.8536798110548055,0.08744192123413086,0.10529046531366011,0.011086082085967064
8,0.8557617844275709,0.08644336462020874,0.1041994942158255,0.01085753459483385
