epoch,train_loss,val_mae,val_rmse,val_mse
1,0.8960912317599891,0.08696700632572174,0.11800036243634611,0.013924085535109043
2,0.7422146510403111,0.10410371422767639,0.12562606164616508,0.015781907364726067
3,0.7056034640321192,0.06224578991532326,0.08740406727290242,0.007639470975846052
4,0.6753677287191715,0.05232328549027443,0.08103901929972795,0.00656732264906168
5,0.6569049229037087,0.069418765604496,0.09220609861199996,0.008501964621245861
6,0.6416270271787103,0.06776086986064911,0.08954282827224433,0.008017918094992638
7,0.6247558025818951,0.05663016065955162,0.08358978848117028,0.006987252738326788
8,0.6069243915800778,0.061433374881744385,0.08615893856519294,0.007423362694680691
