epoch,loss_total,loss_pred,loss_phy,loss_dyn,loss_imp,loss_moe,val_mae
1,0.9233449043875391,0.9233449043875391,0.0,,,111.1345226981423,0.09788393974304199
2,0.7722538486123085,0.7722538486123085,0.0,,,111.4344934983687,0.08685731887817383
3,0.7073742174966768,0.7073742174966768,0.0,,,111.86702052029696,0.08446987718343735
4,0.6733093922111121,0.6733093922111121,0.0,,,112.0240690057928,0.08201366662979126
5,0.6463124958628957,0.6463124958628957,0.0,,,112.13070271231912,0.0819617211818695
6,0.6251748187298124,0.6251748187298124,0.0,,,112.15112044594504,0.08100177347660065
7,0.6102147698402405,0.6102147698402405,0.0,,,112.1627945466475,0.07884127646684647
8,0.5955000340261243,0.5955000340261243,0.0,,,112.13240909576416,0.08098536729812622
9,0.5804353606971827,0.5804353606971827,0.0,,,112.19083014401522,0.08211496472358704
10,0.5744614089754495,0.5744614089754495,0.0,,,112.09830102053556,0.0832349956035614
11,0.564362402328036,0.564362402328036,0.0,,,112.09148086201061,0.08586679399013519
12,0.5595388063652948,0.5595388063652948,0.0,,,112.18059253692627,0.08509689569473267
13,0.5545620618557389,0.5545620618557389,0.0,,,112.28785939650102,0.08784262090921402
14,0.5494141097773205,0.5494141097773205,0.0,,,112.29653497175737,0.0917595699429512
15,0.5434024598110806,0.5434024598110806,0.0,,,112.34650646556507,0.09651409834623337
16,0.5387969013642181,0.5387969013642181,0.0,,,112.36773560263894,0.09719152748584747
17,0.5385004525834863,0.5385004525834863,0.0,,,112.44830565019087,0.09673721343278885
18,0.5348346123302524,0.5348346123302524,0.0,,,112.41937871412797,0.09650535136461258
19,0.5307601151818578,0.5307601151818578,0.0,,,112.55236478285356,0.10059098899364471
20,0.5262446747246113,0.5262446747246113,0.0,,,112.47322299263693,0.10235513001680374
21,0.5226681982590393,0.5226681982590393,0.0,,,112.55561845952815,0.09929894655942917
22,0.5210540443658829,0.5210540443658829,0.0,,,112.60629159753972,0.10167615115642548
23,0.5228259661658243,0.5228259661658243,0.0,,,112.75328939611262,0.10095696896314621
24,0.5165252824398604,0.5165252824398604,0.0,,,112.74784512953325,0.10185874998569489
25,0.5159142867408015,0.5159142867408015,0.0,,,112.7238600470803,0.09995108842849731
26,0.5107901475646279,0.5107901475646279,0.0,,,112.66909278522839,0.10059243440628052
27,0.5081012948331508,0.5081012948331508,0.0,,,112.68752132762562,0.10033705085515976
28,0.5077263614670797,0.5077263614670797,0.0,,,112.78013307398015,0.09946736693382263
29,0.5059374723244797,0.5059374723244797,0.0,,,112.6944821097634,0.10054377466440201
30,0.5076435462317683,0.5076435462317683,0.0,,,112.80578925392844,0.10182885825634003
