epoch,loss_total,loss_pred,loss_phy,loss_dyn,loss_imp,loss_moe,val_mae
1,0.7250388914888556,0.7222508615390821,0.05576056591235101,,,116.0642740943215,0.060975201427936554
2,0.6762014678256079,0.6734925962307237,0.05417750310152769,,,116.19551008397883,0.05412334203720093
3,0.6633910601111975,0.6607092852619562,0.05363550315484066,,,116.32733917236328,0.0553739033639431
4,0.6446935917166147,0.6420319151471962,0.05323350264436819,,,116.28594060377641,0.052127037197351456
5,0.6178698851303621,0.6152122156186537,0.05315336102450436,,,116.08849664167924,0.05390637740492821
6,0.6064214943484827,0.6037360626188192,0.05370861006138677,,,115.93762319738215,0.057557906955480576
7,0.5858436484228481,0.5831582143225453,0.05370863630775024,,,116.01235779848966,0.06046530231833458
8,0.5721737161617387,0.5694987816228108,0.053498668342151424,,,116.09659689122981,0.06885114312171936
9,0.5617345774715597,0.5590729867531494,0.05323175554671748,,,116.0575776533647,0.0662958025932312
10,0.5492670126259327,0.546620907431299,0.052922126625410536,,,116.10511554371227,0.06971567869186401
11,0.5456612421707674,0.5430130582641471,0.052963728000494564,,,116.27040030739524,0.0776268020272255
12,0.5408739647404714,0.538220638917251,0.053066508315334264,,,116.41523378545588,0.07582274824380875
13,0.5366716682910919,0.5340209491550922,0.0530143737454306,,,116.47240430658513,0.07740165293216705
14,0.5322335550392215,0.5296029357070272,0.05261240431784906,,,116.57345953854647,0.08372509479522705
15,0.5251228438520973,0.5224875147369775,0.0527065843555399,,,116.64174643429843,0.07540625333786011
16,0.5165458367290822,0.5139451292766766,0.052014189094982365,,,116.87011155215177,0.08030413091182709
17,0.5142987983470614,0.5116941471668807,0.05209305672906339,,,116.90143723921342,0.0856449156999588
18,0.5092048773711378,0.5066130344163288,0.05183683362239125,,,116.90691384402189,0.08148933947086334
19,0.5112543380395933,0.5086586053737185,0.05191461754624139,,,117.01286801424894,0.08131774514913559
20,0.5045789610594511,0.5020085759460926,0.051407669988376176,,,117.07202087749134,0.08352043479681015
21,0.4992554057389498,0.496681787412275,0.05147237607955255,,,117.08166226473722,0.09079991281032562
22,0.49875503084198997,0.4961743199012496,0.05161427312784574,,,117.21770459955388,0.08392111957073212
23,0.4916039075363766,0.48907441104000265,0.050589924487708646,,,117.31095392053777,0.0841224268078804
24,0.48850600523027504,0.4859817497093569,0.05048509499862452,,,117.27875908938321,0.08060214668512344
25,0.4838452862406319,0.4813398202373223,0.05010927654802799,,,117.30752095309171,0.084195576608181
26,0.4789374375885183,0.47645584324544127,0.049631904080425476,,,117.3614931973544,0.07792164385318756
27,0.4782236260785298,0.47575827163051476,0.04930714841678061,,,117.38714851032604,0.08853071928024292
28,0.47252160039815033,0.47007342817431147,0.04896352829580957,,,117.36114631999622,0.08027104288339615
29,0.4739777266301892,0.4715369755232876,0.0488150327000767,,,117.38208354603161,0.07891034334897995
30,0.46415432322431693,0.46176615001803095,0.047763437000949954,,,117.41031508012252,0.07902364432811737
