epoch,loss_total,loss_pred,loss_phy,loss_dyn,loss_imp,loss_moe,val_mae
1,0.7623816681179133,0.7623816681179133,0.0,,,114.71115016937256,0.10196744650602341
2,0.6887942958961834,0.6887942958961834,0.0,,,114.92858305844393,0.07667817920446396
3,0.6674786504696716,0.6674786504696716,0.0,,,114.66769981384277,0.06324505805969238
4,0.651319548826326,0.651319548826326,0.0,,,114.47754018956965,0.05643324553966522
5,0.6456922959874977,0.6456922959874977,0.0,,,114.22773239829324,0.05412018671631813
6,0.6427385654639114,0.6427385654639114,0.0,,,113.92936090989546,0.051809608936309814
7,0.6438059298829599,0.6438059298829599,0.0,,,113.68528279391202,0.05187112092971802
8,0.6320208587091077,0.6320208587091077,0.0,,,113.11544661088423,0.0501304566860199
9,0.6266802696680481,0.6266802696680481,0.0,,,112.61672782897949,0.052510764449834824
10,0.6235772604969415,0.6235772604969415,0.0,,,112.12010869112882,0.05164797604084015
11,0.6125353996387937,0.6125353996387937,0.0,,,111.91006582433528,0.05138710141181946
12,0.6070016710595652,0.6070016710595652,0.0,,,111.18291117928244,0.0504831001162529
13,0.6001151715489951,0.6001151715489951,0.0,,,111.18063527887517,0.05461727827787399
14,0.597639033740217,0.597639033740217,0.0,,,110.87140690196644,0.053676310926675797
15,0.5944633792069826,0.5944633792069826,0.0,,,110.75628462704745,0.050969380885362625
16,0.5859900313344869,0.5859900313344869,0.0,,,110.66143079237504,0.05359427258372307
17,0.5769840908998792,0.5769840908998792,0.0,,,110.43372483686967,0.05808612331748009
18,0.576650142331015,0.576650142331015,0.0,,,110.45647924596614,0.06718537211418152
19,0.572667524557222,0.572667524557222,0.0,,,110.55818037553267,0.062354810535907745
20,0.5700408101759173,0.5700408101759173,0.0,,,110.52079330791126,0.06391255557537079
21,0.5670578103851188,0.5670578103851188,0.0,,,110.84614597667347,0.07140306383371353
22,0.566264209760861,0.566264209760861,0.0,,,111.25731910358776,0.07659530639648438
23,0.56351393901489,0.56351393901489,0.0,,,111.18597429448909,0.07303141802549362
24,0.5570462786338546,0.5570462786338546,0.0,,,111.21788692474365,0.07406245917081833
25,0.5534785105423494,0.5534785105423494,0.0,,,111.37552296031605,0.08579689264297485
26,0.5559634644199501,0.5559634644199501,0.0,,,111.74665182287043,0.07922018319368362
27,0.5526514871215279,0.5526514871215279,0.0,,,111.84114655581388,0.08099044859409332
28,0.5498473393646154,0.5498473393646154,0.0,,,111.92269411954013,0.08299724012613297
29,0.5480090249329805,0.5480090249329805,0.0,,,111.93627591566606,0.08216236531734467
30,0.5468175468797033,0.5468175468797033,0.0,,,111.93452453613281,0.08182359486818314
