epoch,loss_total,loss_pred,loss_phy,loss_dyn,loss_imp,loss_moe,val_mae
1,0.7368804897097024,0.7368804897097024,0.0,,,117.9536582773382,0.07096780091524124
2,0.6670109876854853,0.6670109876854853,0.0,,,117.74328682639383,0.05910816043615341
3,0.6451442062177442,0.6451442062177442,0.0,,,117.42861062830144,0.055840715765953064
4,0.6255390576340936,0.6255390576340936,0.0,,,116.87099595503373,0.05967961624264717
5,0.6152535944499753,0.6152535944499753,0.0,,,116.58235168457031,0.0731494203209877
6,0.5873477076264945,0.5873477076264945,0.0,,,116.35435425151478,0.07400929927825928
7,0.573209056800062,0.573209056800062,0.0,,,116.51224491812967,0.08733797073364258
8,0.5599178688769991,0.5599178688769991,0.0,,,116.75039039958607,0.09888453781604767
9,0.5484664590859955,0.5484664590859955,0.0,,,117.14956847104159,0.10690037161111832
10,0.5417129343206232,0.5417129343206232,0.0,,,117.33354577151212,0.10734032094478607
11,0.5349193757230585,0.5349193757230585,0.0,,,117.39933967590332,0.11253082752227783
12,0.5359092283655297,0.5359092283655297,0.0,,,117.63485266945578,0.11376277357339859
13,0.5299838124351068,0.5299838124351068,0.0,,,117.7985628301447,0.12014040350914001
14,0.5256732256913726,0.5256732256913726,0.0,,,117.9040060043335,0.110869400203228
15,0.5191688981245864,0.5191688981245864,0.0,,,118.00838253714822,0.11335279047489166
16,0.5200913355431773,0.5200913355431773,0.0,,,118.08062952215022,0.10251148790121078
17,0.5113958950069818,0.5113958950069818,0.0,,,118.1602104360407,0.11519945412874222
18,0.5062173980880867,0.5062173980880867,0.0,,,118.33571156588468,0.10463502258062363
19,0.5047044962305914,0.5047044962305914,0.0,,,118.33614280007102,0.11332472413778305
20,0.5017703392288901,0.5017703392288901,0.0,,,118.38832647150213,0.11613382399082184
21,0.49733390828425234,0.49733390828425234,0.0,,,118.45040269331498,0.10735474526882172
22,0.493721201677214,0.493721201677214,0.0,,,118.44999816200949,0.12024395912885666
23,0.4921692752025344,0.4921692752025344,0.0,,,118.50362517616965,0.11068830639123917
24,0.4868044506081126,0.4868044506081126,0.0,,,118.4995288848877,0.10957897454500198
25,0.4862206325950948,0.4862206325950948,0.0,,,118.5632341558283,0.11284835636615753
26,0.48195904662663286,0.48195904662663286,0.0,,,118.60254764556885,0.12052017450332642
27,0.47887486524202605,0.47887486524202605,0.0,,,118.62725049799138,0.12592530250549316
28,0.4733747460625388,0.4733747460625388,0.0,,,118.61946669491854,0.11615126579999924
29,0.47321774217892776,0.47321774217892776,0.0,,,118.64923910661177,0.12614142894744873
30,0.4658318344842304,0.4658318344842304,0.0,,,118.6409957192161,0.11490483582019806
