epoch,loss_total,loss_pred,loss_phy,loss_dyn,loss_imp,loss_moe,val_mae
1,0.9782663441517137,0.9782663441517137,0.0,,,112.67512226104736,0.10194314271211624
2,0.7924554632468657,0.7924554632468657,0.0,,,113.02466245131059,0.0913073718547821
3,0.721390637145801,0.721390637145801,0.0,,,113.47595951773904,0.08246493339538574
4,0.6792748360471292,0.6792748360471292,0.0,,,113.74388122558594,0.08125727623701096
5,0.6521070037375797,0.6521070037375797,0.0,,,113.9899389960549,0.08000902086496353
6,0.6375584355132147,0.6375584355132147,0.0,,,114.13698361136697,0.07536584883928299
7,0.6139573226259514,0.6139573226259514,0.0,,,114.31625106117941,0.07480403035879135
8,0.6076976514675401,0.6076976514675401,0.0,,,114.4938305941495,0.07316121459007263
9,0.5934038402682001,0.5934038402682001,0.0,,,114.56897007335316,0.07470275461673737
10,0.5865930461070754,0.5865930461070754,0.0,,,114.64109949632125,0.07438478618860245
11,0.5770166225054048,0.5770166225054048,0.0,,,114.70413849570535,0.07604750245809555
12,0.5714684372598474,0.5714684372598474,0.0,,,114.80350338328968,0.07670646160840988
13,0.5689122070643035,0.5689122070643035,0.0,,,114.90563262592663,0.07988225668668747
14,0.5613346462222663,0.5613346462222663,0.0,,,114.96263139898127,0.0798269510269165
15,0.5545629240911115,0.5545629240911115,0.0,,,115.07929455150257,0.08060922473669052
16,0.5540455171669071,0.5540455171669071,0.0,,,115.10551487315784,0.07988593727350235
17,0.5555222738872875,0.5555222738872875,0.0,,,115.16668406399813,0.08118847757577896
18,0.5467615662650629,0.5467615662650629,0.0,,,115.20620320060037,0.07953294366598129
19,0.5455648521469398,0.5455648521469398,0.0,,,115.2344299663197,0.08386622369289398
20,0.543773467567834,0.543773467567834,0.0,,,115.29884763197465,0.08115077763795853
21,0.5401770479299806,0.5401770479299806,0.0,,,115.34830838983709,0.08286494016647339
22,0.5327295588160103,0.5327295588160103,0.0,,,115.43351398814808,0.08407320082187653
23,0.5330054695633325,0.5330054695633325,0.0,,,115.48349683934993,0.08300597220659256
24,0.5322777317328886,0.5322777317328886,0.0,,,115.5340198170055,0.08419348299503326
25,0.5321808518333868,0.5321808518333868,0.0,,,115.60086198286577,0.0825144499540329
26,0.5277335731820627,0.5277335731820627,0.0,,,115.61288660222834,0.08396116644144058
27,0.5251190316948023,0.5251190316948023,0.0,,,115.72455969723788,0.08167354017496109
28,0.5227174081585624,0.5227174081585624,0.0,,,115.71454134854403,0.08348660916090012
29,0.5194914263080467,0.5194914263080467,0.0,,,115.78603727167302,0.08443611115217209
30,0.5158759618008678,0.5158759618008678,0.0,,,115.89699641141024,0.08393871784210205
