epoch,loss_total,loss_pred,loss_phy,loss_dyn,loss_imp,loss_moe,val_mae
1,0.7252526557580992,0.7225390879267996,0.05427137861261144,,,118.34719623218884,0.08751939982175827
2,0.685117687352679,0.6824110709130764,0.05413232314061712,,,118.38455937125467,0.06494516879320145
3,0.6748958958143537,0.6722451214763251,0.05301550839265639,,,118.44501859491521,0.06494684517383575
4,0.6634992205283858,0.6608307215977799,0.053369965785267676,,,118.48972441933371,0.056884732097387314
5,0.6569724689153108,0.6543159495023164,0.05313044993884184,,,118.42369677803732,0.05568670481443405
6,0.6495765478096225,0.6469107260080901,0.05331645882688463,,,118.37903699007902,0.055763084441423416
7,0.6459547413343733,0.6432962708852508,0.05316940717272122,,,118.26386945897883,0.05533139407634735
8,0.6356825181706385,0.6330536668273535,0.05257707279683514,,,118.1443189274181,0.05614407733082771
9,0.6304186531765894,0.6278016905892979,0.05233923114428762,,,118.00640296936035,0.054741326719522476
10,0.6291689611971378,0.626514215699651,0.053094931005034596,,,118.03175726803866,0.052966322749853134
11,0.6235935735431585,0.6209429218010469,0.05301302869338542,,,117.84722406213933,0.05424156039953232
12,0.6154392003505067,0.6128275623037056,0.0522327529959677,,,117.67815459858288,0.057029616087675095
13,0.6162283501841805,0.6135826882990923,0.052913251565769315,,,117.61412360451438,0.062222011387348175
14,0.603593783961101,0.6009820332242684,0.05223503734239123,,,117.4715143550526,0.059027623385190964
15,0.6056490716609088,0.6030027883296664,0.05292567349335348,,,117.28773134404963,0.06878440827131271
16,0.595839212225242,0.5931883701546625,0.0530168341726742,,,117.18418476798318,0.06541071832180023
17,0.5869199213656512,0.5842842469838533,0.05271350109780377,,,117.10037170756947,0.06846359372138977
18,0.5811246636916291,0.5784915529868819,0.05266223214990036,,,117.0580716566606,0.07525094598531723
19,0.5788829929449342,0.5762551525099711,0.05255681178955869,,,116.9674341028387,0.07408730685710907
20,0.5694713702594693,0.5668447285213254,0.05253284849988466,,,116.84410060535778,0.07757803052663803
21,0.5684700063006445,0.5658272098411213,0.05285587102513422,,,116.80330735986882,0.0764734074473381
22,0.565762107345191,0.5631361000917174,0.052520074479451236,,,116.78650986064564,0.08180560171604156
23,0.5571791864931583,0.5545688931914893,0.05220591116019271,,,116.64905548095703,0.07540814578533173
24,0.5585699931464412,0.5559387877583504,0.05262409556995739,,,116.63610553741455,0.07990400493144989
25,0.5548423982479356,0.5522312965582717,0.05222197207198902,,,116.5677925456654,0.08386252820491791
26,0.5542332565581257,0.5515996022996578,0.05267309251410717,,,116.56025106256658,0.07950019091367722
27,0.5490034066817977,0.5463640784675424,0.05278658559969203,,,116.51838406649503,0.07148827612400055
28,0.5443935199556026,0.5418034775013273,0.05180086697113107,,,116.54300889101896,0.08250381052494049
29,0.5439390729774128,0.5413413244214925,0.05195496682162312,,,116.4718470139937,0.08073165267705917
30,0.5436835329640995,0.5410996258936145,0.05167817203751342,,,116.51916373859753,0.08116469532251358
