timestamp,y_true,y_pred,risk_score,warning_level_raw,warning_level,event_flag,Velocity,Acceleration,pred_increment
2018-05-05 01:15:00,115.4932,115.00307272727284,0.08093102368496718,0,0,0,0.6099,0.5528571428571428,0.1196727272728424
2018-05-05 01:22:00,116.1143,115.57591590909108,0.08414121836164001,0,0,0,0.621,0.09514285714285713,0.08271590909107829
2018-05-05 01:29:00,116.8898,116.33861590909112,0.06310591377123001,0,0,0,0.7755,1.324285714285714,0.22431590909111776
2018-05-05 01:36:00,117.6653,117.30012500000016,0.04732943532842251,0,0,0,0.7755,0.0,0.4103250000001708
2018-05-05 01:43:00,118.0636,118.34274090909102,0.03549707649631688,0,0,0,0.3983,-3.233142857142857,0.6774409090910183
2018-05-05 01:50:00,118.3146,119.08682045454562,0.02662280737223766,0,0,0,0.251,-1.2625714285714285,1.0232204545456227
2018-05-05 01:57:00,118.7498,119.43589090909094,0.019967105529178245,0,0,0,0.4352,1.5788571428571425,1.1212909090909449
2018-05-05 02:04:00,119.4977,119.5946545454547,0.014975329146883685,0,0,0,0.7479,2.6802857142857146,0.8448545454547087
2018-05-05 02:11:00,120.2419,119.9775772727274,0.011231496860162764,0,0,0,0.7442,-0.03171428571428603,0.479877272727407
2018-05-05 02:18:00,120.8242,120.58811818181833,0.009063151869363656,0,0,0,0.5823,-1.387714285714285,0.34621818181832964
2018-05-05 02:25:00,121.4064,121.22059545454572,0.05166330284899506,0,0,0,0.5823,0.0,0.39639545454571135
2018-05-05 02:32:00,122.0259,121.8747090909092,0.0387474771367463,0,0,0,0.6195,0.31885714285714295,0.4683090909092016
2018-05-05 02:39:00,122.6634,122.57902500000016,0.029060607852559723,0,0,0,0.6375,0.15428571428571347,0.5531250000001648
2018-05-05 02:46:00,123.2439,123.3198977272729,0.021795455889419793,0,0,0,0.5805,-0.48857142857142805,0.6564977272729067
2018-05-05 02:53:00,123.7065,124.03367045454567,0.016346591917064845,0,0,0,0.4626,-1.0105714285714287,0.7897704545456747
2018-05-05 03:00:00,124.1692,124.55643636363662,0.012259943937798633,0,0,0,0.4626,0.0,0.8499363636366155
2018-05-05 03:07:00,124.4699,124.8746795454548,0.009194957953348975,0,0,0,0.3007,-1.3877142857142857,0.7054795454547929
2018-05-05 03:14:00,124.7669,125.01908636363653,0.006896218465011731,0,0,0,0.297,-0.03171428571428603,0.5491863636365366
2018-05-05 03:21:00,125.3294,125.16217954545456,0.005172163848758798,0,0,0,0.5626,2.2765714285714287,0.39527954545455657
2018-05-05 03:28:00,126.0485,125.55691136363643,0.030001718949644103,0,0,0,0.719,1.3405714285714283,0.22751136363642388
2018-05-05 03:35:00,126.9002,126.19267500000004,0.06840837237866684,0,0,0,0.8518,1.1382857142857146,0.14417500000003258
2018-05-05 03:42:00,128.0918,127.06966818181841,0.22832999891950956,0,0,0,1.1915,2.9117142857142855,0.1694681818184165
2018-05-05 03:49:00,129.2833,128.38260454545477,0.279883897446848,1,0,0,1.1915,0.0,0.29080454545476186
2018-05-05 03:56:00,129.7607,129.9503159090911,0.20991292308513598,0,0,0,0.4775,-6.119999999999999,0.6670159090911056
2018-05-05 04:03:00,130.1866,131.06603409090923,0.157434692313852,0,0,0,0.4258,-0.44314285714285684,1.3053340909092128
2018-05-05 04:10:00,130.7199,131.74142954545474,0.11807601923538899,0,0,0,0.5334,0.922285714285714,1.5548295454547372
2018-05-05 04:17:00,131.3298,132.14582045454563,0.10314650419966467,0,0,0,0.6099,0.6557142857142858,1.4259204545456328
2018-05-05 04:24:00,131.8941,132.43112727272734,0.09439574427019022,0,0,0,0.5643,-0.3908571428571426,1.1013272727273318
2018-05-05 04:31:00,132.3107,132.61042045454562,0.07079680820264267,0,0,0,0.4166,-1.266,0.7163204545456097
2018-05-05 04:38:00,132.7273,132.71666590909098,0.053097606151982,0,0,0,0.4166,0.0,0.4059659090909804
2018-05-05 04:45:00,132.9969,132.90713409090924,0.0398232046139865,0,0,0,0.2696,-1.2600000000000002,0.17983409090922464
2018-05-05 04:52:00,133.2479,133.1066409090912,0.029867403460489876,0,0,0,0.251,-0.15942857142857148,0.10974090909118672
2018-05-05 04:59:00,133.7967,133.36139545454554,0.022400552595367405,0,0,0,0.5488,2.552571428571428,0.1134954545455571
2018-05-05 05:06:00,134.5998,133.91541136363645,0.06762751421407076,0,0,0,0.8031,2.179714285714286,0.11871136363646428
2018-05-05 05:13:00,135.4117,134.74247954545464,0.07017253341719874,0,0,0,0.8119,0.07542857142857073,0.142679545454655
2018-05-05 05:20:00,136.2608,135.61871590909107,0.12344441264631012,0,0,0,0.8491,0.31885714285714295,0.20701590909106926
2018-05-05 05:27:00,137.1099,136.66227727272735,0.15157467761579407,0,0,0,0.8491,0.0,0.40147727272736233
2018-05-05 05:34:00,137.7884,137.81453409090923,0.11368100821184556,0,0,0,0.6785,-1.462285714285714,0.7046340909092237
2018-05-05 05:41:00,138.4351,138.84400909090925,0.08526075615888416,0,0,0,0.6467,-0.272571428571428,1.0556090909092575
2018-05-05 05:48:00,139.1727,139.67449772727292,0.06394556711916312,0,0,0,0.7377,0.7799999999999997,1.239397727272916
2018-05-05 05:55:00,140.0034,140.37452500000018,0.07711801128109758,0,0,0,0.8307,0.7971428571428569,1.2018250000001842
2018-05-05 06:02:00,140.7723,141.0523136363638,0.0791829369758189,0,0,0,0.7689,-0.5297142857142854,1.0489136363638067
2018-05-05 06:09:00,141.1797,141.65218636363653,0.05938720273186417,0,0,0,0.4074,-3.0985714285714288,0.8798863636365297
2018-05-05 06:16:00,141.5872,141.99952727272753,0.04454040204889813,0,0,0,0.4074,0.0,0.8198272727275366
2018-05-05 06:23:00,142.0827,142.28433409090934,0.03340530153667359,0,0,0,0.4955,0.7551428571428572,0.6971340909093442
2018-05-05 06:30:00,142.6005,142.6228295454548,0.025053976152505195,0,0,0,0.5178,0.1911428571428575,0.5401295454548176
2018-05-05 06:37:00,143.2562,143.0046181818183,0.018790482114378896,0,0,0,0.6557,1.1819999999999993,0.4041181818182906
