timestamp,y_true,y_pred,risk_score,warning_level_raw,warning_level,event_flag,event_time,patch_id,patch_zone_name,event_zone_name
2024-06-24 17:00:00,0.004260651767253876,-0.004942461848258972,2.68382762213923e-08,0.0,0.0,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-24 18:00:00,0.002923976629972458,-0.004997134208679199,1.4761051921765766e-08,0.0,0.0,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-24 19:00:00,0.0,-0.0004050731658935547,8.118578556971172e-09,0.0,0.0,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-24 20:00:00,0.003759398590773344,0.0021250396966934204,4.465218206334145e-09,0.0,0.0,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-24 21:00:00,0.0004385965003166348,0.0047149211168289185,2.4558700134837803e-09,0.0,0.0,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-24 22:00:00,0.003947368822991848,0.0009472966194152832,1.3507285074160792e-09,0.0,0.0,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-24 23:00:00,0.004385964944958687,0.0012432783842086792,7.429006790788436e-10,0.0,0.0,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-25 00:00:00,0.0010964912362396717,0.0033555030822753906,4.08595373493364e-10,0.0,0.0,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-25 01:00:00,0.0010964912362396717,0.011294618248939514,2.2472745542135024e-10,0.0,0.0,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-25 02:00:00,0.0,0.016231924295425415,1.2360010048174265e-10,0.0,0.0,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-25 03:00:00,0.0,0.019194617867469788,6.798005526495846e-11,0.0,0.0,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-25 04:00:00,0.0,0.01768966019153595,3.7389030395727155e-11,0.0,0.0,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-25 05:00:00,0.0,0.016526445746421814,,,,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-25 06:00:00,0.0026315790601074696,0.02026037871837616,,,,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-25 07:00:00,0.0,0.020999476313591003,,,,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-25 08:00:00,0.004385964944958687,0.021251171827316284,,,,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-25 09:00:00,0.0013157895300537348,0.028317764401435852,,,,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-25 10:00:00,0.004678362514823675,0.02933083474636078,,,,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-25 11:00:00,0.0005263157654553652,0.029357492923736572,,,,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-25 12:00:00,0.001754386001266539,0.029587551951408386,,,,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-25 13:00:00,0.0030075188260525465,0.028585150837898254,,,,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-25 14:00:00,0.0,0.03196409344673157,,,,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-25 15:00:00,0.011239035055041313,0.02898693084716797,,,,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-25 16:00:00,0.01820622943341732,0.06153742969036102,0.14207377310008779,0.0,0.0,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-25 17:00:00,0.01574857346713543,0.0763840526342392,0.07814057520504829,0.0,0.0,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-25 18:00:00,0.025707870721817017,0.04883435368537903,0.04297731636277656,0.0,0.0,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-25 19:00:00,0.02656119503080845,0.021967813372612,0.02363752399952711,0.0,0.0,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-25 20:00:00,0.03106638230383396,0.0009767264127731323,0.013000638199739912,0.0,0.0,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-25 21:00:00,0.019571498036384583,0.07167071104049683,0.009291346059522799,0.0,0.0,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-25 22:00:00,0.03140738978981972,0.052864402532577515,0.029885610518070795,0.0,0.0,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-25 23:00:00,0.048592835664749146,0.02504679560661316,0.053410292191597805,0.0,0.0,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-26 00:00:00,0.08173820376396179,0.09119847416877747,0.05728788307907152,0.0,0.0,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-26 01:00:00,0.04854174330830574,0.060473352670669556,0.03150833569348934,0.0,0.0,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-26 02:00:00,0.049894701689481735,0.028325319290161133,0.017329584631419138,0.0,0.0,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-26 03:00:00,0.04672183841466904,0.05491332709789276,0.009531271547280527,0.0,0.0,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-26 04:00:00,0.03546888008713722,0.041957274079322815,0.00524219935100429,0.0,0.0,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-26 05:00:00,0.03084273263812065,0.038842812180519104,0.00288320964305236,0.0,0.0,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-26 06:00:00,0.02495226263999939,0.04142990708351135,0.001585765303678798,0.0,0.0,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-26 07:00:00,0.03457341343164444,0.03957761824131012,0.000872170917023339,0.0,0.0,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-26 08:00:00,0.04390067607164383,0.042469099164009094,0.0004796940043628365,0.0,0.0,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-26 09:00:00,0.03193251043558121,0.041164591908454895,0.0002638317023995601,0.0,0.0,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-26 10:00:00,0.0232151560485363,0.04587435722351074,0.00014510743631975805,0.0,0.0,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-26 11:00:00,0.024582289159297943,0.05027903616428375,7.980908997586693e-05,0.0,0.0,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
2024-06-26 12:00:00,0.0275204386562109,0.04105415940284729,4.389499948672682e-05,0.0,0.0,0,2024-06-27 17:00:00,ps10_v2_p172,平台区,平台区
