experiment_id,branch_name,description,model_name,seq_len,pred_len,learning_rate,dropout,best_epoch,train_samples,val_samples,test_samples,num_parameters,feature_count,val_mae,val_rmse,val_mse,test_mae,test_rmse,test_mse,checkpoint_path,history_path,prediction_val_path,prediction_test_path
A2,main,MS-TimeFilter A2: internal + weather branch,MS-TimeFilter,96,12,0.0001,0.1,5,349,117,117,91214,25,0.061449985951185226,0.09024387904066208,0.008143957704305649,0.127768412232399,0.4488233069683333,0.20144236087799072,/root/autodl-tmp/Time-Series-Library/outputs/slopemine_v2/ms_timefilter_v1/checkpoints/A2_main.pt,/root/autodl-tmp/Time-Series-Library/outputs/slopemine_v2/ms_timefilter_v1/histories/A2_main.csv,/root/autodl-tmp/Time-Series-Library/outputs/slopemine_v2/ms_timefilter_v1/predictions/A2_main_val.npz,/root/autodl-tmp/Time-Series-Library/outputs/slopemine_v2/ms_timefilter_v1/predictions/A2_main_test.npz
