experiment_id,branch_name,description,model_name,seq_len,pred_len,learning_rate,dropout,best_epoch,train_samples,val_samples,test_samples,num_parameters,feature_count,val_mae,val_rmse,val_mse,test_mae,test_rmse,test_mse,checkpoint_path,history_path,prediction_val_path,prediction_test_path
A3,main,MS-TimeFilter A3: A2 + blast V2 branch,MS-TimeFilter,96,12,0.0001,0.1,7,349,117,117,91214,25,0.07884127646684647,0.10327139870209444,0.010664981789886951,0.141596719622612,0.44996017968635316,0.20246416330337524,/root/autodl-tmp/Time-Series-Library/outputs/slopemine_v2/ms_timefilter_v1/checkpoints/A3_main.pt,/root/autodl-tmp/Time-Series-Library/outputs/slopemine_v2/ms_timefilter_v1/histories/A3_main.csv,/root/autodl-tmp/Time-Series-Library/outputs/slopemine_v2/ms_timefilter_v1/predictions/A3_main_val.npz,/root/autodl-tmp/Time-Series-Library/outputs/slopemine_v2/ms_timefilter_v1/predictions/A3_main_test.npz
