epoch,seq_len,learning_rate,dropout,train_loss,val_mae,val_rmse,val_mse
1,24,0.0001,0.2,1.060023137983286,0.05476265773177147,0.08134512113121949,0.00661702873185277
2,24,0.0001,0.2,0.9922763469084254,0.05562293529510498,0.08144301152809692,0.006632964126765728
3,24,0.0001,0.2,0.9586912472293062,0.05672497674822807,0.08175447296780214,0.006683793850243092
4,24,0.0001,0.2,0.9365476988396555,0.05794285237789154,0.082247262329047,0.006764612160623074
5,24,0.0001,0.2,0.9179890133299917,0.05904043838381767,0.08272639985410334,0.006843657232820988
6,24,0.0001,0.2,0.9053814692317315,0.0602707639336586,0.08332598239047459,0.006943219341337681
7,24,0.0001,0.2,0.8926768370394437,0.06147558242082596,0.08405657370676098,0.007065507583320141
8,24,0.0001,0.2,0.8835014577181834,0.0626361221075058,0.08471733005147027,0.0071770260110497475
