epoch,seq_len,learning_rate,dropout,train_loss,val_mae,val_rmse,val_mse
1,24,0.0003,0.3,1.0232592449997955,0.05322575196623802,0.07968550181688533,0.006349779199808836
2,24,0.0003,0.3,0.9336480532052382,0.054582998156547546,0.080014919132262,0.006402387283742428
3,24,0.0003,0.3,0.9047029681925504,0.05667189136147499,0.08069521115544397,0.006511717103421688
4,24,0.0003,0.3,0.8810405899893563,0.058611612766981125,0.08172584915415035,0.006679114419966936
5,24,0.0003,0.3,0.8620060344911972,0.06103646010160446,0.08291697019203181,0.006875223945826292
6,24,0.0003,0.3,0.8486810022929929,0.06283318996429443,0.08425757694609376,0.00709933927282691
7,24,0.0003,0.3,0.8345782790543899,0.06583473086357117,0.0863829684494583,0.007462017238140106
8,24,0.0003,0.3,0.8206706485658322,0.06948084384202957,0.0889947834575622,0.007920071482658386
