epoch,seq_len,learning_rate,dropout,train_loss,val_mae,val_rmse,val_mse
1,96,0.0005,0.3,0.8659505166790702,0.05555330216884613,0.08486686628734416,0.007202384993433952
2,96,0.0005,0.3,0.7501501786437902,0.05852333456277847,0.08315097020428211,0.00691408384591341
3,96,0.0005,0.3,0.7246540771289305,0.05307191610336304,0.07813882407428346,0.006105675827711821
4,96,0.0005,0.3,0.7064396942203696,0.0559813492000103,0.079010183629581,0.006242609117180109
5,96,0.0005,0.3,0.6985648680816997,0.053736187517642975,0.07705698447645931,0.005937778856605291
6,96,0.0005,0.3,0.6934464573860168,0.051232319325208664,0.07556072844794269,0.005709423683583736
7,96,0.0005,0.3,0.6957635513760827,0.049326591193675995,0.07583688777848119,0.005751233547925949
8,96,0.0005,0.3,0.7000688253478571,0.04631365090608597,0.0760813413476,0.005788370501250029
