epoch,seq_len,learning_rate,dropout,train_loss,val_mae,val_rmse,val_mse
1,96,0.0005,0.1,0.887336174195463,0.05549989268183708,0.08694387042638689,0.007559236604720354
2,96,0.0005,0.1,0.7665765034881505,0.05071088299155235,0.082981124963506,0.006885867100208998
3,96,0.0005,0.1,0.7436288486827504,0.05080917105078697,0.08196025569175118,0.006717483513057232
4,96,0.0005,0.1,0.7473633004860445,0.04813804477453232,0.08427718594603721,0.007102644070982933
5,96,0.0005,0.1,0.7631708485159007,0.05467415601015091,0.09268474857049633,0.008590462617576122
6,96,0.0005,0.1,0.7986552065069025,0.07345973700284958,0.11012060758889264,0.01212654821574688
7,96,0.0005,0.1,0.8557858223264868,0.09659996628761292,0.1332429264263956,0.01775367744266987
8,96,0.0005,0.1,0.9319987120953473,0.1255902349948883,0.16397115457828038,0.02688653953373432
