epoch,seq_len,learning_rate,dropout,train_loss,val_mae,val_rmse,val_mse
1,96,0.0001,0.1,1.010997000065717,0.062409210950136185,0.09724546821118764,0.009456681087613106
2,96,0.0001,0.1,0.8754619034853849,0.059399016201496124,0.09317456911930079,0.00868150033056736
3,96,0.0001,0.1,0.8354750370437448,0.05872273072600365,0.09106744960733251,0.008293280377984047
4,96,0.0001,0.1,0.8059326329014518,0.05791199207305908,0.08929912166322358,0.007974333129823208
5,96,0.0001,0.1,0.7863941355185076,0.05792524293065071,0.0881112006430067,0.007763583678752184
6,96,0.0001,0.1,0.7700825320048765,0.05841875076293945,0.08740279128317031,0.007639247924089432
7,96,0.0001,0.1,0.7552838359366764,0.05768927186727524,0.08617025251495233,0.007425312418490648
8,96,0.0001,0.1,0.7447257956320589,0.05753980204463005,0.08529074824320827,0.007274511735886335
